job_id,gpt_exposure_score,gpt_replace_score,gpt_exposure,gpt_replace,rationale,model,prompt_version
9bfa51385f11,0.02,0.55,0,1,"Corporate governance paralegal work is legal/administrative, with no AI or data-science duties mentioned; many tasks appear document- and process-heavy.",gpt-5.4-mini,v1
ff2c93b81624,0.01,0.62,0,1,"Pure customer service and sales support; no AI/ML work. Mostly routine interpersonal and administrative tasks, partly automatable.",gpt-5.4-mini,v1
8de35b6e337d,0.01,0.78,0,1,"Pure contract drafting/review role; no AI or data-science work described. Tasks are document-heavy, repetitive, and rule-based.",gpt-5.4-mini,v1
53abae35674e,0.01,0.82,0,1,"Legal secretary work appears administrative, not AI/ML-focused; many core tasks are routine document and scheduling work.",gpt-5.4-mini,v1
13eed090b46a,0.02,0.27,0,0,Pure HR advisory/administrative work; no AI or data-science tasks mentioned. Some routine personnel processing could be automated.,gpt-5.4-mini,v1
7b4b0c079ec6,0.05,0.72,0,1,"Legal evaluator role; posting emphasizes frontier AI company context, but job tasks appear mainly routine legal review.",gpt-5.4-mini,v1
ac8ee88663fb,0.03,0.45,0,0,"Compliance analyst role; no AI/ML work mentioned. Tasks are partly routine screening, classification, audits, and metrics, but include judgment.",gpt-5.4-mini,v1
42f5b13de03d,0.02,0.18,0,0,"Standard insurance defense law role; no AI/data work mentioned. Legal drafting/review is partly automatable, but core advocacy is not.",gpt-5.4-mini,v1
758f338749c1,0.01,0.05,0,0,"Legal counsel on insurance contracts and claims; no AI, ML, or data-science work described, and tasks are judgment-heavy.",gpt-5.4-mini,v1
71eb3b63c1cb,0.02,0.68,0,1,"Pure legal foreclosure/title work; no AI/ML mentioned. Document-heavy, process-driven tasks look highly routine and automatable.",gpt-5.4-mini,v1
93e728d6548a,0.02,0.12,0,0,Traditional corporate associate role; no AI/ML work mentioned. Some document review and transactional tasks may be partially automatable.,gpt-5.4-mini,v1
d158b49e6e9c,0.02,0.35,0,0,Claims role; no AI/ML duties mentioned. Some routine document review and processing could be partially automated.,gpt-5.4-mini,v1
65cc9c67b40b,0.02,0.08,0,0,"Law teaching/research role; posting mentions legal analysis and teaching, with no AI/ML or routine machine-executable tasks.",gpt-5.4-mini,v1
6b48376fc483,0.03,0.68,0,1,"Claims adjuster work is insurance investigation and coverage determination, with no AI/ML mentioned; tasks appear fairly routine and document-based.",gpt-5.4-mini,v1
7f13fb435784,0.12,0.18,0,0,"Commercial contracts attorney role; legal advisory work, not AI/ML-focused, and tasks are largely bespoke rather than routine.",gpt-5.4-mini,v1
56122a0f5083,0.05,0.38,0,0,"Compliance work with regulations, reporting, and support tasks; little संकेत of AI/ML, moderate routine-document handling.",gpt-5.4-mini,v1
435d6918a93a,0.22,0.46,0,0,"Data-driven analytics role, but no explicit AI/ML work; reporting and insights are somewhat routine yet still require judgment.",gpt-5.4-mini,v1
3901941438,0.03,0.52,0,1,"IP paralegal work is legal/admin, not AI-focused; searches, portfolio management, and routine correspondence are partly automatable.",gpt-5.4-mini,v1
3894282890,0.02,0.78,0,1,"No AI/ML work listed; mostly repetitive docketing, correspondence, forms, invoicing, and document review tasks.",gpt-5.4-mini,v1
3904083208,0.01,0.74,0,1,"No AI/ML work described; mostly clerical, scheduling, e-filing, and document processing tasks are highly routine.",gpt-5.4-mini,v1
3905340504,0.03,0.16,0,0,"Litigation associate role; no AI/ML work mentioned. Some drafting and research are routine, but complex legal judgment limits automation.",gpt-5.4-mini,v1
3884439240,0.01,0.18,0,0,"Regulatory filings and coordination work; no mention of AI/ML, and some tasks are document-driven and repetitive.",gpt-5.4-mini,v1
3895484767,0.03,0.18,0,0,"Patent litigation attorney role; no AI/ML work mentioned, though some legal drafting and research may be partially automatable.",gpt-5.4-mini,v1
3901697658,0.02,0.86,0,1,"Pure clerical IP support; no AI/ML work mentioned, mostly routine document handling and filing tasks.",gpt-5.4-mini,v1
3905286579,0.02,0.78,0,1,"Pure docketing/data-entry work; no AI/ML mentioned. Tasks are routine correspondence review, database entry, and due-date reconciliation.",gpt-5.4-mini,v1
3886835801,0.06,0.16,0,0,"Technical manufacturing/process role; mentions experimental design but no AI/ML. Core work is specialized, documentation-heavy, and only partly routine.",gpt-5.4-mini,v1
3902355929,0.03,0.58,0,1,"Legal assistant work is administrative and patent-related, with research and data entry; no AI/ML work described.",gpt-5.4-mini,v1
3905818355,0.01,0.72,0,1,"Pure patent filing/admin work; no AI/ML methods mentioned. Many routine document, tracking, and transmission tasks are highly automatable.",gpt-5.4-mini,v1
3901392759,0.02,0.12,0,0,"Legal IP attorney role; no AI/ML work mentioned. Most tasks are specialized legal judgment and litigation, not routine enough for easy automation.",gpt-5.4-mini,v1
3906248706,0.08,0.32,0,0,"Patent engineering/legal work; mentions no AI/ML duties. Some document-heavy tasks are automatable, but core role likely requires technical judgment.",gpt-5.4-mini,v1
3904927018,0.02,0.08,0,0,"Patent prosecution attorney; no AI/ML work described, and legal judgment/business development are not routine computer tasks.",gpt-5.4-mini,v1
3887709530,0.02,0.35,0,0,"Patent attorney work is legal and drafting-focused, with little evidence of AI/ML use; some docketing and routine prosecution tasks are automatable.",gpt-5.4-mini,v1
3884921825,0.01,0.04,0,0,"Senior legal partner role; no AI/ML work described. Relationship-driven, strategic, and business-development tasks are largely nonroutine.",gpt-5.4-mini,v1
3889715518,0.01,0.68,0,1,"Trademark paralegal work is legal filing, search, docketing, and reporting; little direct AI/ML use, substantial routine document processing.",gpt-5.4-mini,v1
3899527043,0.03,0.08,0,0,"Patent prosecution role; no AI/ML duties mentioned. Work is specialized legal judgment, not routine enough for easy automation.",gpt-5.4-mini,v1
3902952219,0.01,0.82,0,1,"Patent paralegal work is administrative and procedural, with no AI/ML duties; docketing, filings, and document handling are highly automatable.",gpt-5.4-mini,v1
3905253017,0.03,0.22,0,0,"Senior legal/IP counsel role; mentions cybersecurity policy, but no AI/ML work. Core tasks are judgment-based, though some admin is routine.",gpt-5.4-mini,v1
3887882942,0.04,0.58,0,1,"Systems administrator role with backups, network maintenance, and security tasks; no AI/ML work mentioned.",gpt-5.4-mini,v1
3905299244,0.02,0.35,0,0,Patent prosecution role; no AI/ML or data-science duties mentioned. Some writing and routine legal analysis could be partially automated.,gpt-5.4-mini,v1
3905664643,0.03,0.28,0,0,"Technical support and intelligence systems work, but no indication of AI/ML or data-science tasks.",gpt-5.4-mini,v1
3899539127,0.03,0.18,0,0,"IP prosecution role; no AI or data science work. Some repetitive document analysis, but heavy judgment and client-facing legal work.",gpt-5.4-mini,v1
3900083258,0.02,0.2,0,0,"Patent agent role; posting mentions biotech patents and USPTO registration, with no AI/ML/data-science work described.",gpt-5.4-mini,v1
3886889316,0.01,0.72,0,1,"No AI/ML work mentioned; document review, correspondence, and typing are structured, routine clerical tasks.",gpt-5.4-mini,v1
3905255318,0.02,0.08,0,0,"Patent prosecution in chemistry; no AI, ML, or data-science duties mentioned. Legal drafting is partly routine but still specialized.",gpt-5.4-mini,v1
3905318127,0.02,0.56,0,1,"No AI/ML work described; mostly legal research, data entry, calendaring, file organization, and clerical tasks.",gpt-5.4-mini,v1
3899540094,0.03,0.14,0,0,"Patent litigation role; no AI/ML work mentioned. Some legal tasks are standardized, but core advocacy and strategy resist automation.",gpt-5.4-mini,v1
3905654276,0.02,0.68,0,1,"No AI/ML mentioned; tasks sound like document retrieval and article writing, largely routine and text-based.",gpt-5.4-mini,v1
3886471794,0.08,0.22,0,0,"Standard IP law work; no AI/ML duties mentioned. Research and drafting are partly routine, but advocacy and counsel limit automation.",gpt-5.4-mini,v1
3905331222,0.03,0.21,0,0,"Legal/project management role; posting mentions data management but no AI/ML work. Tasks are coordination-heavy, moderately automatable, not routine enough for full replacement.",gpt-5.4-mini,v1
3885111423,0.08,0.12,0,0,Patent prosecution and strategy work; no clear AI/ML tasks. Some drafting/reporting is routine but client counseling reduces automation.,gpt-5.4-mini,v1
3901990352,0.02,0.18,0,0,"Patent prosecution work is legal drafting, not AI/ML-focused; some repetitive document handling makes partial automation possible.",gpt-5.4-mini,v1
3902788330,0.22,0.08,0,0,"Biopharma leadership/discovery role; posting mentions innovation broadly, but no direct AI/ML/data-science work or routine automatable tasks.",gpt-5.4-mini,v1
3888956564,0.04,0.14,0,0,"Patent prosecution role; no mention of AI/ML work. Mostly specialized legal drafting, low routine automation risk.",gpt-5.4-mini,v1
3902366890,0.02,0.18,0,0,"SAP CRM/IPM consulting; no AI or data science mentioned. Mostly specialized configuration and integration work, partly routine.",gpt-5.4-mini,v1
3900088095,0.02,0.32,0,0,"Patent prosecution uses legal/technical drafting, not AI work; some routine filing and document preparation is partially automatable.",gpt-5.4-mini,v1
3886457801,0.01,0.78,0,1,"No AI/ML work mentioned; duties are document preparation, deadline tracking, and routine legal filing tasks.",gpt-5.4-mini,v1
3905694001,0.08,0.34,0,0,"IP systems/process support, data integrity, troubleshooting; no AI/ML or data-science work mentioned, but some workflow tasks are automatable.",gpt-5.4-mini,v1
3895807207,0.08,0.34,0,0,"Patent law/IP work, not AI or data science; some document review is routine and partially automatable.",gpt-5.4-mini,v1
3889718673,0.02,0.08,0,0,"Legal/IP work with no AI or data-science duties; main tasks are judgment-based, though some routine drafting/search work is partly automatable.",gpt-5.4-mini,v1
3905397457,0.02,0.82,0,1,"No AI/ML work mentioned; mostly routine filing, docketing, file management, and administrative coordination.",gpt-5.4-mini,v1
3894921920,0.01,0.72,0,1,Patent docketing/legal support role; no AI/ML work mentioned. Many document-review and filing tasks are software-driven and rule-based.,gpt-5.4-mini,v1
3903476700,0.44,0.18,0,0,"AI/ML preferred background, but duties are patent prosecution, client interviews, drafting, and legal argumentation.",gpt-5.4-mini,v1
3887868736,0.03,0.62,0,1,"Patent litigation work is legal analysis, not AI/ML; some routine document-heavy tasks may be automatable.",gpt-5.4-mini,v1
3894906623,0.02,0.71,0,1,"No AI/ML work described; tasks are structured docketing, data entry, reconciliation, and routine administrative processing.",gpt-5.4-mini,v1
3884808282,0.01,0.36,0,0,"No AI/ML work described; mostly document, case-management, and repeatable litigation support tasks.",gpt-5.4-mini,v1
3888956633,0.03,0.82,0,1,"No AI/ML work described; routine docketing, record-keeping, and deadline tracking are highly automatable.",gpt-5.4-mini,v1
3901697648,0.01,0.12,0,0,"Direct patient care CNA role; no AI/ML work. Some tasks are routine, but many require hands-on human care.",gpt-5.4-mini,v1
3886459420,0.05,0.25,0,0,"Patent prosecution role with biology expertise; no AI/ML work mentioned, and core drafting/review tasks are partly routinizable.",gpt-5.4-mini,v1
3905363699,0.03,0.18,0,0,"Pure sales/business development role; no AI/ML work mentioned. Some outreach is routine, but relationship-driven judgment limits automation.",gpt-5.4-mini,v1
3885112302,0.05,0.4,0,0,"Patent attorney work; no AI/ML mentioned. Some repetitive claim-charting and content drafting, but substantial legal-technical judgment remains.",gpt-5.4-mini,v1
3906229818,0.05,0.7,0,1,"Business development and marketing work; no AI/ML mention. Many tasks are document, campaign, and event coordination.",gpt-5.4-mini,v1
3901636016,0.02,0.41,0,0,"No AI/ML duties listed; mainly legal research, document prep, and citation work with some repetitive tasks.",gpt-5.4-mini,v1
3905882812,0.04,0.18,0,0,Patent law focus; little mention of AI/ML. Some routine drafting/prosecution work could be partially automated.,gpt-5.4-mini,v1
3904362764,0.03,0.22,0,0,"Patent prosecution and scientific analysis, not AI/ML work; some drafting and docketing are routine but legal judgment limits automation.",gpt-5.4-mini,v1
3906258372,0.05,0.08,0,0,"Patent counsel for diagnostics; manages IP and freedom-to-operate, not AI/ML work. Tasks are specialized, judgment-heavy, and not routine.",gpt-5.4-mini,v1
3903477273,0.05,0.32,0,0,"No AI/ML or data-science duties mentioned; mostly network design, documentation, configuration, and coordination with some routine tooling.",gpt-5.4-mini,v1
3901993846,0.05,0.78,0,1,"Patent paralegal work is administrative and document-heavy; no AI/ML duties, but many routine filing and docketing tasks.",gpt-5.4-mini,v1
3903431490,0.02,0.31,0,0,"No AI/ML or data-science work mentioned; mostly implementation, training, testing, validations, and troubleshooting.",gpt-5.4-mini,v1
3905376537,0.01,0.02,0,0,"Clinical psychiatry role with no AI/ML work described; tasks are judgment-heavy, interpersonal, and not routine.",gpt-5.4-mini,v1
3902754765,0.03,0.12,0,0,"Psychiatrist role with clinical documentation and EMR use; no AI/ML work mentioned, but some routine documentation is partially automatable.",gpt-5.4-mini,v1
3905239437,0.01,0.78,0,1,"Medical coding role; CAC/Epic tools suggest software use, not AI/ML. Work queues and audits appear rule-based and repetitive.",gpt-5.4-mini,v1
3904704943,0.03,0.08,0,0,"Patent litigation role; legal research and advocacy, not AI/ML work. Tasks are specialized, judgment-heavy, and not routine.",gpt-5.4-mini,v1
3906255396,0.01,0.27,0,0,No AI/ML work mentioned; hands-on patient care and documentation are partly routine but require human judgment.,gpt-5.4-mini,v1
3905818736,0.03,0.78,0,1,"No AI/ML work described; mostly routine docketing, database searches, calendaring, and report generation.",gpt-5.4-mini,v1
3901942329,0.02,0.35,0,0,"Sales role for IP products; no AI/ML work described. Some proposal and coordination tasks are structured, but customer-facing judgment limits automation.",gpt-5.4-mini,v1
3904365689,0.08,0.34,0,0,"Patent prosecution and litigation support, with no mention of AI/ML work; some drafting and docketing are partially automatable.",gpt-5.4-mini,v1
3902932319,0.01,0.18,0,0,"Pure legal/partner role; no AI, data, or ML duties mentioned. Some routine legal work exists, but partner work is largely advisory and relationship-based.",gpt-5.4-mini,v1
3905813873,0.02,0.68,0,1,"No AI/ML work described; mostly routine document, filing, billing, scheduling, and records tasks.",gpt-5.4-mini,v1
3904365545,0.02,0.14,0,0,"Customer onboarding and service coordination; mentions Salesforce, but no AI, modeling, or data-science work.",gpt-5.4-mini,v1
3899594219,0.03,0.72,0,1,"No AI/ML work mentioned; tasks are document-heavy, deadline-driven, and largely routine administrative and legal support.",gpt-5.4-mini,v1
3906097395,0.02,0.18,0,0,"Patent prosecution role; no AI/ML/data science duties. Work is specialized legal drafting and analysis, only partly automatable.",gpt-5.4-mini,v1
3904512281,0.08,0.03,0,0,"Patent litigation role; technical/IP work, but no evidence of AI/ML methods or routine tasks amenable to automation.",gpt-5.4-mini,v1
3904962199,0.05,0.37,0,0,"Patent prosecution and scientific analysis are legal-technical work, not AI/ML; some docketing and search tasks are partially automatable.",gpt-5.4-mini,v1
3905681920,0.03,0.22,0,0,"Program management and legal-risk strategy; little evidence of AI/ML work, but some operational coordination is partially automatable.",gpt-5.4-mini,v1
3901670559,0.02,0.18,0,0,Patent/IP attorney supporting R&D; no indication of AI/ML work. Some document-based legal tasks are partially automatable.,gpt-5.4-mini,v1
3899532836,0.05,0.22,0,0,Patent prosecution and licensing law work; no AI/data-science duties mentioned. Some drafting/review tasks are routine but still specialized.,gpt-5.4-mini,v1
3884440113,0.02,0.78,0,1,"No AI/ML work described; mostly repetitive calendaring, document handling, and database updates.",gpt-5.4-mini,v1
3903476353,0.08,0.27,0,0,"Network engineering/activation role; little evidence of AI/ML work, but some routine testing, documentation, and troubleshooting could be automated.",gpt-5.4-mini,v1
3890892681,0.02,0.08,0,0,"Intellectual property attorney role involves legal drafting and counseling, not AI/ML work; core tasks are nuanced and not routine.",gpt-5.4-mini,v1
3884443144,0.03,0.08,0,0,"Litigation partner role; no AI/ML work described, and core duties are highly judgment-based rather than routine.",gpt-5.4-mini,v1
3894289282,0.01,0.14,0,0,"Clinical social work, suicide risk assessment, and disposition decisions are human-centric; little indication of AI or routine automation.",gpt-5.4-mini,v1
3905860874,0.03,0.08,0,0,"Patent associate role centers on legal work; no AI, ML, or data-science tasks are mentioned, and tasks seem nonroutine.",gpt-5.4-mini,v1
3905366551,0.02,0.18,0,0,Trademark legal work; no AI/ML or data-science duties. Some routine prosecution and counseling may be partially automatable.,gpt-5.4-mini,v1
3905865142,0.08,0.22,0,0,Pre-sales ASIC IP solutions and customer technical support; mentions AI industry but not building or using AI methods directly.,gpt-5.4-mini,v1
3905815732,0.01,0.7,0,1,"Administrative patent-filing work; no AI/ML or data-science duties mentioned. Many routine document, tracking, and correspondence tasks are automation-prone.",gpt-5.4-mini,v1
3890887462,0.02,0.12,0,0,"General litigation associate role; no AI/ML work described. Some drafting/review is routine, but client counseling and casework reduce automatable share.",gpt-5.4-mini,v1
3904572369,0.01,0.12,0,0,"Senior legal partner role emphasizes client relationships, strategy, and business development; no AI or data work mentioned.",gpt-5.4-mini,v1
3905340015,0.04,0.08,0,0,"Clinical therapy role; mentions advanced technology/robotics, but no AI/ML work and core patient care is not routine.",gpt-5.4-mini,v1
3887882930,0.08,0.15,0,0,"Patent-law summer associate; no AI/ML work described, and core tasks appear mostly human legal analysis and communication.",gpt-5.4-mini,v1
3903473827,0.05,0.28,0,0,"Traditional network engineering and documentation; little AI/ML content, moderate routinization from configuration and diagramming.",gpt-5.4-mini,v1
e8a5230ce27b,0.03,0.62,0,1,"Logistics analyst using supply systems; no AI/ML mentioned. Work appears mostly routine, system-based, and process-driven.",gpt-5.4-mini,v1
9dd41fa71897,0.08,0.22,0,0,"Laboratory research role; no AI/ML mention. Some experiments/protocols are procedural, but hands-on complexity limits automation.",gpt-5.4-mini,v1
517ca6876528,0.01,0.08,0,0,"Traditional IP litigation work; no clear AI/ML or data-science duties, and core tasks are legal judgment, writing, advocacy, and case management.",gpt-5.4-mini,v1
b40ab55bde35,0.05,0.72,0,1,"Business development in influencer management; no AI/ML duties mentioned, mostly outreach, audits, and growth tasks are fairly routine.",gpt-5.4-mini,v1
0fc8ea8a549a,0.08,0.62,0,1,"Insurance account management is client-facing and routine; posting mentions AI only at the company level, not the role itself.",gpt-5.4-mini,v1
0cd5fff671a0,0.02,0.47,0,0,Credit analyst role; no AI/ML mention. Some routine credit assessment tasks may be partially automatable.,gpt-5.4-mini,v1
cc7e40a2b8a0,0.02,0.78,0,1,"No AI/ML duties listed; tasks are document review, drafting, and negotiation, which are partly routine and automatable.",gpt-5.4-mini,v1
7f91a136add6,0.01,0.18,0,0,"Pure real-estate legal counsel; no AI/ML work mentioned. Some document-heavy legal tasks are partially automatable, but judgment remains central.",gpt-5.4-mini,v1
b7536269704c,0.02,0.12,0,0,"Patent prosecution in life sciences; no AI/ML mention. Writing-heavy legal work is somewhat automatable, but specialized expertise reduces it.",gpt-5.4-mini,v1
c675dee0d17f,0.99,0.08,1,0,"Explicitly owns internal AI initiatives; role is strategic, cross-functional, and process-change oriented, not routine.",gpt-5.4-mini,v1
75a1fbb82f78,0.1,0.05,0,0,Power infrastructure leadership for AI-driven demand; no evidence the role uses AI or consists of routine automatable tasks.,gpt-5.4-mini,v1
30fa73184447,0.02,0.08,0,0,"Traditional family law attorney role; no AI, ML, or data-science work mentioned, and core tasks are judgment-heavy rather than routine.",gpt-5.4-mini,v1
9a77ac1e335d,0.12,0.42,0,0,"Traditional FP&A work with financial modeling and analysis; little explicit AI/ML, but some routine reporting and forecasting is automatable.",gpt-5.4-mini,v1
9dedc507b820,0.02,0.08,0,0,"General dentist role; no AI, ML, or data-science work mentioned. Core duties are hands-on clinical care, not highly automatable.",gpt-5.4-mini,v1
e91978766cf4,0.01,0.03,0,0,"Standard pediatric dentist posting; no AI/ML work described, and clinical dental work is not largely routine automation.",gpt-5.4-mini,v1
6aa518cecbb3,0.01,0.18,0,0,"No AI/ML work described; tasks are customer service and measurement, somewhat procedural but still human-interactive.",gpt-5.4-mini,v1
d58a2ec5a838,0.02,0.55,0,1,"Loan origination and documentation work; no AI/ML duties mentioned, but many tasks appear standardized and process-driven.",gpt-5.4-mini,v1
de4673a279d5,0.02,0.18,0,0,"Attorney/litigation role; no AI or data-science work mentioned. Core tasks likely judgment-heavy, though some routine legal drafting is automatable.",gpt-5.4-mini,v1
7552947bcb9b,0.07,0.25,0,0,"Quality assurance and validation work; no indication of AI/ML or data-science duties, but some documentation tasks are routine.",gpt-5.4-mini,v1
cec7c37ef370,0.04,0.28,0,0,"Financial modeling and KPI reporting, not AI/ML work; some analysis is automatable, but cross-functional judgment limits full replacement.",gpt-5.4-mini,v1
4b4f5d8f13f2,0.18,0.42,0,0,"Revenue management uses data/tools, but posting emphasizes hospitality support, not AI/ML development; tasks seem partially routine and tool-driven.",gpt-5.4-mini,v1
b6a7c901255b,0.01,0.62,0,1,"Traditional paralegal work; no AI/ML duties mentioned. Document-heavy, repetitive legal support tasks suggest moderate automation risk.",gpt-5.4-mini,v1
055d4ec5d049,0.48,0.12,0,0,"Sales/account management role with AI-adjacent company context, but posting shows no direct AI/ML work; core tasks seem relationship-driven.",gpt-5.4-mini,v1
db0350cedd47,0.01,0.42,0,0,"Legal fact-finding and order drafting, with no AI/ML work mentioned; some repetitive document-heavy analysis could be partially automated.",gpt-5.4-mini,v1
1d27eb337e3c,0.01,0.27,0,0,"Pure administrative operations role; no AI/ML work mentioned, though some routine scheduling, purchasing, and reimbursements are partially automatable.",gpt-5.4-mini,v1
5a7528b7c7eb,0.05,0.12,0,0,"Product owner role focused on strategy, backlog, and cross-team delivery; no AI/ML work, limited routine automation.",gpt-5.4-mini,v1
5404324f3368,0.08,0.02,0,0,"Hardware/power infrastructure role; mentions software-defined products but no direct AI, ML, or routine clerical tasks.",gpt-5.4-mini,v1
d1a7ac156963,0.08,0.22,0,0,"Primarily renewals, licensing, and account growth; AI is mentioned only as company context, not core work.",gpt-5.4-mini,v1
93bebb3b1358,0.01,0.12,0,0,"Custodial operations management; no AI, ML, or data-science duties. Mostly human supervision and training, with some routine scheduling.",gpt-5.4-mini,v1
abf5a66a3f87,0.06,0.71,0,1,Data/financial analysis role with no explicit AI/ML; many reporting and trend-analysis tasks are structured and repeatable.,gpt-5.4-mini,v1
44ebdd077d90,0.18,0.12,0,0,"Autonomous sensor systems suggest some AI-adjacent work, but posting emphasizes electrical hardware and circuit design.",gpt-5.4-mini,v1
fffe00d3ce07,0.68,0.29,1,0,"Mentions algorithms, data exploitation, and software processing; role seems analytical and mission-specific, not highly routine.",gpt-5.4-mini,v1
7e041f3b92bc,0.08,0.34,0,0,"Uses data/measurement and journey mapping, but role is mainly strategic HR, advising, and cross-functional leadership.",gpt-5.4-mini,v1
9b370acd6cc4,0.03,0.19,0,0,"Quality assurance and production support; mentions technology transfer, but no AI, ML, or data-science work.",gpt-5.4-mini,v1
7e14d75dc4d6,0.02,0.62,0,1,"Customer-facing optometric assistant role; no AI/ML work mentioned, and tasks appear fairly routine and standardized.",gpt-5.4-mini,v1
efbd99222fb5,0.05,0.25,0,0,"Legal team role; mentions data-driven company but posting describes legal support, review, drafting, and compliance work.",gpt-5.4-mini,v1
d7825a74c54c,0.02,0.08,0,0,"General in-house legal work; no AI/ML duties mentioned, and core tasks are judgment-heavy rather than routine.",gpt-5.4-mini,v1
691315761fa0,0.18,0.42,0,0,"Mostly content strategy, distribution, experimentation, and reporting; some analytics, but little explicit AI/ML work.",gpt-5.4-mini,v1
165e7acc3321,0.18,0.72,0,1,"Legal ops/paralegal support with workflow automation; posting mentions AI company context, not AI work in the role itself.",gpt-5.4-mini,v1
f21f11ebd2a0,0.08,0.62,0,1,"Describes analytics, reporting, and visualizations; little direct AI/ML work, but many routine data tasks are automatable.",gpt-5.4-mini,v1
2f6cbde53084,0.2,0.35,0,0,"Research assistant role; no explicit AI/ML mention, but research tasks may involve some data analysis and routine administrative work.",gpt-5.4-mini,v1
f68c43002adc,0.02,0.18,0,0,"Traditional litigation role; no AI/ML or data-science work mentioned. Some routine legal tasks exist, but core advocacy and judgment limit automation.",gpt-5.4-mini,v1
8dfd0fa2fe0d,0.06,0.34,0,0,FP&A forecasting and financial modeling suggest low AI work; some reporting/modeling tasks are partly automatable.,gpt-5.4-mini,v1
efa7d71ced9a,0.18,0.64,0,1,"Data/reporting role with BI and analytics, but no explicit AI/ML building; reporting and tracking tasks are fairly automatable.",gpt-5.4-mini,v1
fa4d21998632,0.01,0.12,0,0,"Dental assisting role; no AI/data-science work mentioned. Some routine tasks, but patient-facing manual care limits automation.",gpt-5.4-mini,v1
fd5b50ea8c62,0.96,0.22,1,0,"Explicitly audits and improves AI-generated tasks; work is expert, judgment-based, and not routine.",gpt-5.4-mini,v1
4016e2c2942d,0.08,0.22,0,0,"Security researcher/malware role suggests some data analysis, but no explicit AI/ML work; tasks likely partly rule-based but not mostly routine.",gpt-5.4-mini,v1
7042b4da9a3e,0.08,0.25,0,0,"Mass spectrometry chemistry role; no AI/ML mention. Some routine lab work, but likely requires human judgment and instrument handling.",gpt-5.4-mini,v1
7c91f82219fc,0.01,0.93,0,1,"Pure illustration work; no AI/ML mentioned. Repetitive, stylized children’s-book visuals are highly automatable by current AI.",gpt-5.4-mini,v1
f838ec4c45c1,0.02,0.18,0,0,"Program management and customer advocacy; little evidence of AI/ML work, though some coordination tasks are somewhat automatable.",gpt-5.4-mini,v1
660dea20bc47,0.01,0.12,0,0,"Client-facing esthetics and retail work; no AI/ML mentioned, and tasks are hands-on, personalized, not highly routine.",gpt-5.4-mini,v1
67e325565bfa,0.02,0.42,0,0,Program management and communication role; no AI/ML work mentioned. Some coordination and reporting tasks are moderately automatable.,gpt-5.4-mini,v1
262e89a0eccc,0.01,0.64,0,1,Press operation is manual machinery work; no AI/ML or data-science duties mentioned.,gpt-5.4-mini,v1
7c2f9fbdee30,0.08,0.28,0,0,"Product management and compliance coordination dominate; no explicit AI/ML work, but some reporting and analysis are partly automatable.",gpt-5.4-mini,v1
d08fdb29ca69,0.62,0.18,1,0,"Mentions AI and automation platform, evidence-based decisions, but role appears product-focused and not routine enough to automate.",gpt-5.4-mini,v1
fa1643eaac29,0.02,0.45,0,0,"Real estate sales role with client interaction; no AI, ML, or data-science work described. Some routine scheduling and listing tasks may be automatable.",gpt-5.4-mini,v1
d05aa5c61f45,0.01,0.35,0,0,Tailoring and customer service; no AI or data work mentioned. Some repetitive garment alterations could be partly automated.,gpt-5.4-mini,v1
95db313e8501,0.02,0.18,0,0,"Marketing liaison role; no AI/ML or data science mentioned. Mostly relationship-building and strategy, with some routine coordination.",gpt-5.4-mini,v1
936c90380639,0.02,0.12,0,0,"Family-law attorney role with litigation, writing, and case management; no AI, data science, or repetitive clerical focus.",gpt-5.4-mini,v1
cc1e78f329f5,0.99,0.22,1,0,"Posting explicitly centers AI/ML in analytics work; tasks seem analytical and strategic, not routine enough for full automation.",gpt-5.4-mini,v1
7cab6fd9ab2a,0.02,0.65,0,1,"Administrative financial-clearance work; no AI/ML duties mentioned. Many routine patient, insurance, and service coordination tasks are software-automatable.",gpt-5.4-mini,v1
1515e839f455,0.98,0.18,1,0,"Explicitly AI/ML-focused role with prompt engineering and LLM optimization; tasks are specialized and collaborative, not routine.",gpt-5.4-mini,v1
b904b6433714,0.03,0.22,0,0,"Strategic sourcing role; no AI/ML or data-science duties mentioned, and tasks are partly repetitive but still stakeholder-driven.",gpt-5.4-mini,v1
08e7157c98f3,0.05,0.15,0,0,"Product management, backlog, Jira, sprint planning, and release coordination; no AI/ML or data-science work described.",gpt-5.4-mini,v1
ede74e0c0741,0.04,0.55,0,1,"Traditional FP&A role: forecasting, budgeting, reporting; little evidence of AI/ML work, but many routine analytical tasks are automatable.",gpt-5.4-mini,v1
18700132a0b3,0.78,0.2,1,0,"Explicitly includes AI, reporting, and ERP process work; core duties are judgment, coordination, and requirements ownership.",gpt-5.4-mini,v1
07773792b8b3,0.01,0.27,0,0,"Customer service and optical fitting role; no AI work described. Some measurement/checking tasks are routine, but many require human judgment.",gpt-5.4-mini,v1
31b256de4a48,0.08,0.14,0,0,"Strategic product leadership with some metrics collection; little evidence of AI/ML work, and most tasks need human judgment and coordination.",gpt-5.4-mini,v1
d058d4a55366,0.01,0.12,0,0,"Psychiatric RN role centers on direct patient care; no mention of AI, ML, data analysis, or routine computerizable work.",gpt-5.4-mini,v1
62efa0b457f6,0.48,0.18,0,0,"Posting is for a customer solutions architect; company mentions AI, but role text doesn't indicate direct AI work or highly routine tasks.",gpt-5.4-mini,v1
