job_id,industry_key,industry_label,year,title_clean,source_platform,bert_exposure_score,bert_replace_score,bert_exposure,bert_replace,gpt_exposure_score,gpt_replace_score,gpt_exposure,gpt_replace,period
3904409522,legal_services,Legal Services,2024,Associate Attorney,linkedin_2024,0.0661772042512893,0.0081641990691423,0,0,0.02,0.12,0,0,2024
3904410197,legal_services,Legal Services,2024,Senior Litigation Paralegal,linkedin_2024,0.0529681369662284,0.3696804046630859,0,0,0.06,0.42,0,0,2024
3904411256,legal_services,Legal Services,2024,Manager- Legal Operations & Corporate Governance,linkedin_2024,0.1196725443005561,0.0647615492343902,0,0,0.02,0.28,0,0,2024
3904413351,legal_services,Legal Services,2024,Paralegal,linkedin_2024,0.0489115491509437,0.0078960619866848,0,0,0.03,0.32,0,0,2024
3904507740,legal_services,Legal Services,2024,Litigation Paralegal,linkedin_2024,0.1209878027439117,0.2143185287714004,0,0,0.03,0.37,0,0,2024
3904508131,legal_services,Legal Services,2024,Attorney,linkedin_2024,0.0036912665236741,0.0018437778344377,0,0,0.01,0.12,0,0,2024
3904509928,legal_services,Legal Services,2024,Corporate Paralegal,linkedin_2024,0.0514630787074565,0.4363543689250946,0,0,0.01,0.72,0,1,2024
3904511364,legal_services,Legal Services,2024,Family Law Paralegal,linkedin_2024,0.2491131573915481,0.1540690213441848,0,0,0.03,0.72,0,1,2024
3904515091,legal_services,Legal Services,2024,Paralegal Manager,linkedin_2024,0.0088825384154915,0.0406370721757411,0,0,0.02,0.28,0,0,2024
3904575125,legal_services,Legal Services,2024,Accounts Receivable Assistant (Some Payables) – Contract to Start,linkedin_2024,0.008422065526247,0.0082264281809329,0,0,0.02,0.76,0,1,2024
3904582690,legal_services,Legal Services,2024,Operations Coordinator,linkedin_2024,0.0908258557319641,0.0011801640503108,0,0,0.02,0.68,0,1,2024
3904710927,legal_services,Legal Services,2024,Practice Assistant,linkedin_2024,0.3200390040874481,0.0060730394907295,0,0,0.02,0.18,0,0,2024
3904716176,legal_services,Legal Services,2024,Payroll Specialist- 1939727,linkedin_2024,0.0247894842177629,0.4650892913341522,0,0,0.02,0.66,0,1,2024
3904720344,legal_services,Legal Services,2024,Litigation Attorney,linkedin_2024,0.1565959751605987,0.0122207263484597,0,0,0.02,0.18,0,0,2024
3904925056,legal_services,Legal Services,2024,Scheduling Coordinator,linkedin_2024,0.0271121487021446,0.0040500280447304,0,0,0.01,0.68,0,1,2024
3904932008,legal_services,Legal Services,2024,Senior Litigation Associate,linkedin_2024,0.0246336515992879,0.0004553518083412,0,0,0.01,0.12,0,0,2024
3904934491,legal_services,Legal Services,2024,Legal Recruiting Coordinator,linkedin_2024,0.0262647289782762,0.0281620230525732,0,0,0.03,0.35,0,0,2024
3904937810,legal_services,Legal Services,2024,Public Relations Specialist,linkedin_2024,0.1099759116768837,0.0919419005513191,0,0,0.02,0.18,0,0,2024
3904952584,legal_services,Legal Services,2024,Marketing Manager,linkedin_2024,0.067031018435955,0.0052925781346857,0,0,0.18,0.39,0,0,2024
3904961071,legal_services,Legal Services,2024,Records Manager,linkedin_2024,0.0556472912430763,0.3950176239013672,0,0,0.05,0.38,0,0,2024
3904961321,legal_services,Legal Services,2024,Law Firm Administrative Assistant,linkedin_2024,0.216079443693161,0.683089017868042,0,1,0.01,0.78,0,1,2024
3904963871,legal_services,Legal Services,2024,Support Staff,linkedin_2024,0.0153215443715453,0.0701103061437606,0,0,0.01,0.76,0,1,2024
3904970842,legal_services,Legal Services,2024,Bilingual Call Center Operator,linkedin_2024,0.3777389526367187,0.2631983458995819,0,0,0.01,0.81,0,1,2024
3904972009,legal_services,Legal Services,2024,Employment Counsel,linkedin_2024,0.0461715050041675,0.0031273055355995,0,0,0.01,0.18,0,0,2024
3904982668,legal_services,Legal Services,2024,Professional Development Coordinator,linkedin_2024,0.0250280033797025,0.052604041993618,0,0,0.03,0.67,0,1,2024
3904989234,legal_services,Legal Services,2024,Practice Development Coordinator,linkedin_2024,0.029506953433156,0.0390168912708759,0,0,0.01,0.44,0,0,2024
3904991559,legal_services,Legal Services,2024,Chief Financial Officer,linkedin_2024,0.2931720912456512,0.1098848208785057,0,0,0.62,0.18,1,0,2024
3904993823,legal_services,Legal Services,2024,Mid-Level Associate - Labor & Employment Practice Group,linkedin_2024,0.0143609717488288,0.0001501639053458,0,0,0.01,0.12,0,0,2024
3904999114,legal_services,Legal Services,2024,"Southeast Regional Manager, Office IT (Support) - Information Technology (IT)",linkedin_2024,0.1997876018285751,0.2469685524702072,0,0,0.03,0.32,0,0,2024
3905200897,legal_services,Legal Services,2024,Discovery Manager,linkedin_2024,0.1122679412364959,0.0018463698215782,0,0,0.08,0.34,0,0,2024
3905212323,legal_services,Legal Services,2024,Litigation Paralegal,linkedin_2024,0.0701341852545738,0.0050637954846024,0,0,0.02,0.68,0,1,2024
3905213470,legal_services,Legal Services,2024,Senior Business Intelligence Director,linkedin_2024,0.3017547130584717,0.0553402975201606,0,0,0.58,0.12,1,0,2024
3905217036,legal_services,Legal Services,2024,Immigration Paralegal,linkedin_2024,0.0345721319317817,0.011503686197102,0,0,0.02,0.56,0,1,2024
3905220576,legal_services,Legal Services,2024,Administrative Assistant,linkedin_2024,0.0153057118877768,0.0802921801805496,0,0,0.03,0.78,0,1,2024
3905223172,legal_services,Legal Services,2024,Attorney - Commercial Litigation,linkedin_2024,0.0170222595334053,0.0002486818120814,0,0,0.01,0.12,0,0,2024
3905224263,legal_services,Legal Services,2024,Securities Litigation Associate,linkedin_2024,0.0295997150242328,0.0036160184536129,0,0,0.01,0.2,0,0,2024
3905235945,legal_services,Legal Services,2024,Legal Assistant,linkedin_2024,0.0049477713182568,0.0207763034850358,0,0,0.01,0.68,0,1,2024
3905238507,legal_services,Legal Services,2024,Litigation Legal Assistant - Construction Defect Litigation,linkedin_2024,0.0455928854644298,0.3738925158977508,0,0,0.01,0.77,0,1,2024
3905248514,legal_services,Legal Services,2024,Plaintiff's Attorney (Mesothelioma),linkedin_2024,0.0381856672465801,0.0001230177149409,0,0,0.01,0.05,0,0,2024
3905249469,legal_services,Legal Services,2024,Service Desk Analyst II,linkedin_2024,0.0516637377440929,0.1265994012355804,0,0,0.02,0.48,0,0,2024
3905250256,legal_services,Legal Services,2024,Paralegal- Vendor Management for Hedge Fund,linkedin_2024,0.0083894236013293,0.0161069668829441,0,0,0.02,0.24,0,0,2024
3905252485,legal_services,Legal Services,2024,Associate Attorney,linkedin_2024,0.0089358817785978,0.001762056723237,0,0,0.01,0.08,0,0,2024
3905254318,legal_services,Legal Services,2024,Paralegal- Contracts- Hedge Fund,linkedin_2024,0.0249887108802795,0.1532643735408783,0,0,0.02,0.72,0,1,2024
3905254361,legal_services,Legal Services,2024,Associate Attorney,linkedin_2024,0.0381739772856235,0.0001842647470766,0,0,0.02,0.14,0,0,2024
3905260028,legal_services,Legal Services,2024,UCC Legal Assistant,linkedin_2024,0.0064395377412438,0.0325625538825988,0,0,0.02,0.62,0,1,2024
3905263595,legal_services,Legal Services,2024,Benefits Manager,linkedin_2024,0.1088992580771446,0.1889064013957977,0,0,0.03,0.14,0,0,2024
3905267930,legal_services,Legal Services,2024,Mergers and Acquisitions Associate,linkedin_2024,0.0273475591093301,0.0169438794255256,0,0,0.02,0.12,0,0,2024
3905280323,legal_services,Legal Services,2024,Contract Paralegal,linkedin_2024,0.0145559040829539,0.0080085061490535,0,0,0.01,0.42,0,0,2024
3905282953,legal_services,Legal Services,2024,Benefits and Wellness Program Coordinator,linkedin_2024,0.0455232039093971,0.2079198211431503,0,0,0.01,0.88,0,1,2024
3905283993,legal_services,Legal Services,2024,Legal Administrative Assistant,linkedin_2024,0.0269183702766895,0.2056355327367782,0,0,0.02,0.67,0,1,2024
3905286473,legal_services,Legal Services,2024,Talent Business Partner & Business Management,linkedin_2024,0.117238737642765,0.0221262592822313,0,0,0.02,0.08,0,0,2024
3905289163,legal_services,Legal Services,2024,Office Manager,linkedin_2024,0.0385967679321765,0.1015667915344238,0,0,0.03,0.64,0,1,2024
3905289801,legal_services,Legal Services,2024,Paralegal,linkedin_2024,0.0281368736177682,0.1862106025218963,0,0,0.02,0.62,0,1,2024
3905292760,legal_services,Legal Services,2024,Public Entity Associate Attorney,linkedin_2024,0.0897855386137962,0.0105361472815275,0,0,0.01,0.07,0,0,2024
3905294665,legal_services,Legal Services,2024,General Liability Associate Attorney,linkedin_2024,0.0832162573933601,0.0020071459002792,0,0,0.01,0.08,0,0,2024
3905294706,legal_services,Legal Services,2024,First Party Property Associate Attorney,linkedin_2024,0.1175527200102806,0.0011165199102833,0,0,0.01,0.14,0,0,2024
3905297318,legal_services,Legal Services,2024,Healthcare & Medical Malpractice Associate Attorney,linkedin_2024,0.113356664776802,0.005594132002443,0,0,0.02,0.08,0,0,2024
3905298205,legal_services,Legal Services,2024,Insurance Coverage Associate Attorney,linkedin_2024,0.142474964261055,0.0009246672852896,0,0,0.01,0.12,0,0,2024
3905298206,legal_services,Legal Services,2024,Labor & Employment Associate Attorney,linkedin_2024,0.0321714766323566,0.0001762271276675,0,0,0.01,0.06,0,0,2024
3905298209,legal_services,Legal Services,2024,Transportation Attorney,linkedin_2024,0.190354973077774,0.016202000901103,0,0,0.05,0.08,0,0,2024
3905299157,legal_services,Legal Services,2024,General Liability Associate Attorney,linkedin_2024,0.0792186111211776,0.0034066182561218,0,0,0.01,0.15,0,0,2024
3905299159,legal_services,Legal Services,2024,Workers' Compensation Associate Attorney,linkedin_2024,0.0735583081841468,0.011736218817532,0,0,0.01,0.12,0,0,2024
3905300097,legal_services,Legal Services,2024,Labor & Employment Associate Attorney,linkedin_2024,0.0271884389221668,0.0001674484519753,0,0,0.03,0.08,0,0,2024
3905300100,legal_services,Legal Services,2024,Consumer Warranty & Lemon Law Associate Attorney,linkedin_2024,0.0682178512215614,0.0097430767491459,0,0,0.02,0.08,0,0,2024
3905300320,legal_services,Legal Services,2024,Conflicts Attorney,linkedin_2024,0.0788620561361312,0.1587115973234176,0,0,0.01,0.72,0,1,2024
3905311486,legal_services,Legal Services,2024,Staff Attorney,linkedin_2024,0.0764702931046485,0.0238168183714151,0,0,0.01,0.08,0,0,2024
3905315099,legal_services,Legal Services,2024,Senior Paralegal,linkedin_2024,0.0400715395808219,0.0188554842025041,0,0,0.03,0.68,0,1,2024
3905333482,legal_services,Legal Services,2024,Legal Counsel - Customers & Commercial,linkedin_2024,0.2147073000669479,0.0535077340900898,0,0,0.08,0.28,0,0,2024
3905333503,legal_services,Legal Services,2024,"Sr. Sales Executive, Digital Marketing (Hartford, CT)",linkedin_2024,0.0546792559325695,0.0025177260395139,0,0,0.03,0.46,0,0,2024
3905336596,legal_services,Legal Services,2024,Fund Accountant,linkedin_2024,0.0142517499625682,0.0725839883089065,0,0,0.02,0.38,0,0,2024
3905339304,legal_services,Legal Services,2024,Corporate Paralegal,linkedin_2024,0.0263308100402355,0.0242193192243576,0,0,0.02,0.78,0,1,2024
3905343153,legal_services,Legal Services,2024,Litigation Associate,linkedin_2024,0.0087456554174423,0.0003167564282193,0,0,0.03,0.14,0,0,2024
3905346969,legal_services,Legal Services,2024,Accounts Payable Assistant,linkedin_2024,0.0532985217869281,0.40320685505867,0,0,0.02,0.88,0,1,2024
3905350116,legal_services,Legal Services,2024,Associate Attorney,linkedin_2024,0.0319008789956569,0.0022478338796645,0,0,0.03,0.12,0,0,2024
3905359544,legal_services,Legal Services,2024,Legal Operations Manager,linkedin_2024,0.0148891108110547,0.0343313701450824,0,0,0.02,0.18,0,0,2024
3905661430,legal_services,Legal Services,2024,Paralegal CRP - Hybrid Remote,linkedin_2024,0.0295007489621639,0.0141774835065007,0,0,0.01,0.06,0,0,2024
3905674289,legal_services,Legal Services,2024,Community Worker,linkedin_2024,0.0373622067272663,0.0006759836105629,0,0,0.02,0.18,0,0,2024
3905817506,legal_services,Legal Services,2024,"Senior Legal Assistant, Litigation",linkedin_2024,0.0772176682949066,0.4436215460300445,0,0,0.02,0.74,0,1,2024
3905820304,legal_services,Legal Services,2024,"Senior Litigation Paralegal, White Collar",linkedin_2024,0.0394513420760631,0.0459721386432647,0,0,0.01,0.66,0,1,2024
3905835918,legal_services,Legal Services,2024,DEI Manager,linkedin_2024,0.1770848631858825,0.0159883610904216,0,0,0.02,0.3,0,0,2024
3905839999,legal_services,Legal Services,2024,Senior Market Intelligence Analyst,linkedin_2024,0.1350291520357132,0.0205192975699901,0,0,0.08,0.35,0,0,2024
3905845036,legal_services,Legal Services,2024,HR Operations Senior Manager,linkedin_2024,0.0807371288537979,0.0891802608966827,0,0,0.24,0.52,0,1,2024
3905849253,legal_services,Legal Services,2024,Legal Assistant,linkedin_2024,0.0177672542631626,0.305698037147522,0,0,0.05,0.72,0,1,2024
3905856803,legal_services,Legal Services,2024,Director of Operations,linkedin_2024,0.1479381769895553,0.1576855480670929,0,0,0.01,0.22,0,0,2024
3905868245,legal_services,Legal Services,2024,Legal Assistant,linkedin_2024,0.0168112311512231,0.0279971212148666,0,0,0.02,0.62,0,1,2024
3905868739,legal_services,Legal Services,2024,General Liability Associate Attorney,linkedin_2024,0.1040642634034156,0.0040930020622909,0,0,0.02,0.08,0,0,2024
3905877967,legal_services,Legal Services,2024,Senior Litigation Associate,linkedin_2024,0.0176204647868871,0.0091495402157306,0,0,0.02,0.07,0,0,2024
3906071677,legal_services,Legal Services,2024,Paralegal and Legal Assistant - Family Law,linkedin_2024,0.063678503036499,0.0018091858364641,0,0,0.02,0.72,0,1,2024
3906073471,legal_services,Legal Services,2024,Application Integration/Packaging Engineer- MUST HAVE LEGAL SOFTWARE EXPERIENCE- LOCAL ONLY,linkedin_2024,0.0459139198064804,0.0873761251568794,0,0,0.03,0.68,0,1,2024
3906079497,legal_services,Legal Services,2024,Receptionist,linkedin_2024,0.0059608495794236,0.0231052786111831,0,0,0.01,0.46,0,0,2024
3906081948,legal_services,Legal Services,2024,Labor And Employment Attorney,linkedin_2024,0.025406077504158,0.0003229949215892,0,0,0.01,0.12,0,0,2024
3906086106,legal_services,Legal Services,2024,Office Support Specialist,linkedin_2024,0.0285370480269193,0.0505056455731391,0,0,0.01,0.86,0,1,2024
3906093036,legal_services,Legal Services,2024,Administrative Coordinator,linkedin_2024,0.0707931444048881,0.4008250832557678,0,0,0.07,0.71,0,1,2024
3906093759,legal_services,Legal Services,2024,Attorney,linkedin_2024,0.0172090996056795,0.0005473980563692,0,0,0.02,0.2,0,0,2024
3906095015,legal_services,Legal Services,2024,Assistant Attorney General – Division of Consumer Affairs,linkedin_2024,0.0282066948711872,0.0163043159991502,0,0,0.01,0.12,0,0,2024
3906096157,legal_services,Legal Services,2024,Litigation Associate,linkedin_2024,0.0094865709543228,0.0045539536513388,0,0,0.03,0.12,0,0,2024
3906097213,legal_services,Legal Services,2024,Accounting - Project Manager,linkedin_2024,0.1221761479973793,0.0579187013208866,0,0,0.05,0.34,0,0,2024
3906098108,legal_services,Legal Services,2024,Billing Coordinator #36284,linkedin_2024,0.0376276113092899,0.5313869118690491,0,1,0.02,0.68,0,1,2024
3906099108,legal_services,Legal Services,2024,Attorney,linkedin_2024,0.0204646624624729,0.0340929813683033,0,0,0.02,0.12,0,0,2024
3906203089,legal_services,Legal Services,2024,Senior Communications Specialist,linkedin_2024,0.0523985885083675,0.0021527362987399,0,0,0.03,0.34,0,0,2024
3906226216,legal_services,Legal Services,2024,GLODOCS Specialist I,linkedin_2024,0.0083975931629538,0.4084127843379974,0,0,0.03,0.92,0,1,2024
3906236521,legal_services,Legal Services,2024,Customer Service Specialist I,linkedin_2024,0.0275604669004678,0.0511733926832675,0,0,0.02,0.72,0,1,2024
3906248609,legal_services,Legal Services,2024,Desktop Support Analyst,linkedin_2024,0.0615749694406986,0.0032737648580223,0,0,0.03,0.55,0,1,2024
3906255332,legal_services,Legal Services,2024,Marketing & Business Development Coordinator,linkedin_2024,0.1914751976728439,0.0119738550856709,0,0,0.02,0.45,0,0,2024
3906257066,legal_services,Legal Services,2024,Cloud Architect - Microsoft 365,linkedin_2024,0.0878965929150581,0.0002994170645251,0,0,0.03,0.18,0,0,2024
3906257081,legal_services,Legal Services,2024,In-House Litigation Paralegal,linkedin_2024,0.0046847378835082,0.0002738875336945,0,0,0.01,0.79,0,1,2024
3906258352,legal_services,Legal Services,2024,Operational Service Specialist,linkedin_2024,0.0272167194634675,0.0127650005742907,0,0,0.01,0.92,0,1,2024
3906260047,legal_services,Legal Services,2024,Marketing Assistant,linkedin_2024,0.0822635814547538,0.0123025542125105,0,0,0.03,0.67,0,1,2024
3906261755,legal_services,Legal Services,2024,Paralegal/Legal Assistant,linkedin_2024,0.0756949484348297,0.2817320227622986,0,0,0.03,0.76,0,1,2024
3906261765,legal_services,Legal Services,2024,Municipal Attorney,linkedin_2024,0.322716623544693,0.0148113798350095,0,0,0.02,0.15,0,0,2024
3906261780,legal_services,Legal Services,2024,Municipal Attorney - Lateral,linkedin_2024,0.228525310754776,0.0196046698838472,0,0,0.01,0.12,0,0,2024
3906264232,legal_services,Legal Services,2024,Labor And Employment Attorney,linkedin_2024,0.0403632782399654,0.000530430173967,0,0,0.01,0.12,0,0,2024
4cd67c19a519,farming_forestry,"Farming, Ranching and Forestry",2026,Manager/Sr. Manager Transmission and Interconnection,linkedin,0.1305363029241562,0.0084128137677907,0,0,0.08,0.18,0,0,2026
d903bb96084a,farming_forestry,"Farming, Ranching and Forestry",2026,"Program Manager - Crop Preparation, Round & Small Square Balers",linkedin,0.0989217758178711,0.0168567355722188,0,0,0.08,0.22,0,0,2026
67ab0e9c5c20,farming_forestry,"Farming, Ranching and Forestry",2026,Territory Sales Director,linkedin,0.0186811666935682,0.0008568345219828,0,0,0.02,0.18,0,0,2026
3cc97c561a93,farming_forestry,"Farming, Ranching and Forestry",2026,Environmental Specialist,linkedin,0.1246111467480659,0.0021046455949544,0,0,0.02,0.35,0,0,2026
dd829e6d20d2,farming_forestry,"Farming, Ranching and Forestry",2026,Senior Environmental Project Manager,linkedin,0.0179900396615266,0.0003472353855613,0,0,0.02,0.12,0,0,2026
7bc310b57e2f,farming_forestry,"Farming, Ranching and Forestry",2026,Lead Incident Manager,linkedin,0.2578036785125732,0.0899946689605712,0,0,0.03,0.28,0,0,2026
6016e8b5910c,farming_forestry,"Farming, Ranching and Forestry",2026,Driver/Operations,linkedin,0.1057651415467262,0.2736861407756805,0,0,0.01,0.62,0,1,2026
f66365ad5dce,farming_forestry,"Farming, Ranching and Forestry",2026,"Director, Customer Solutions",linkedin,0.3699396550655365,0.0421018898487091,0,0,0.03,0.12,0,0,2026
22f297fc4dfe,farming_forestry,"Farming, Ranching and Forestry",2026,Commercial Field Inspection Associate,linkedin,0.4421424567699432,0.0246367044746875,0,0,0.03,0.41,0,0,2026
5f7c3c177a99,farming_forestry,"Farming, Ranching and Forestry",2026,Electrical Project Manager/Estimator,linkedin,0.2502423524856567,0.2331550121307373,0,0,0.01,0.55,0,1,2026
667c0d5d7919,farming_forestry,"Farming, Ranching and Forestry",2026,RCIS Precision Ag Specialist,linkedin,0.0241489168256521,0.0016122965607792,0,0,0.18,0.34,0,0,2026
98005c20d1ae,farming_forestry,"Farming, Ranching and Forestry",2026,Sustainable Southeast Partnership Food Systems Catalyst,linkedin,0.0249418653547763,0.0003700347442645,0,0,0.02,0.12,0,0,2026
111ea4aee4b3,farming_forestry,"Farming, Ranching and Forestry",2026,Agricultural Manager – Remote Operations | $50/hr,linkedin,0.9751732349395752,0.0048225834034383,1,0,0.16,0.63,0,1,2026
1d3b39f6607c,farming_forestry,"Farming, Ranching and Forestry",2026,Manager - Academic Support Centers,linkedin,0.448957622051239,0.1317679733037948,0,0,0.02,0.35,0,0,2026
a8e2d4c91da9,farming_forestry,"Farming, Ranching and Forestry",2026,Sales Support Intern,linkedin,0.0208403840661048,0.0058783758431673,0,0,0.02,0.72,0,1,2026
0881b01f0458,farming_forestry,"Farming, Ranching and Forestry",2026,Supervisor MPL,linkedin,0.0497903153300285,0.0227239746600389,0,0,0.02,0.32,0,0,2026
34c05cba3245,farming_forestry,"Farming, Ranching and Forestry",2026,Staff Digital Design Engineer,linkedin,0.2872629761695862,0.1293810755014419,0,0,0.2,0.15,0,0,2026
2e12a379b283,farming_forestry,"Farming, Ranching and Forestry",2026,Specialist Leader - Bulk Logistics,linkedin,0.2746110260486603,0.0439338348805904,0,0,0.32,0.12,0,0,2026
d2682c91fe4a,farming_forestry,"Farming, Ranching and Forestry",2026,Account Executive - Process Automation,linkedin,0.9151005148887634,0.0373230576515197,1,0,0.18,0.05,0,0,2026
90673cb42f97,farming_forestry,"Farming, Ranching and Forestry",2026,Customs and Border Protection Officer - Experienced,linkedin,0.0568595454096794,0.0107679069042205,0,0,0.01,0.35,0,0,2026
bc5c66635522,farming_forestry,"Farming, Ranching and Forestry",2026,Plant Tissue Culture Lab Operations Intern,linkedin,0.1296122074127197,0.1462755352258682,0,0,0.2,0.45,0,0,2026
85586bdfac92,farming_forestry,"Farming, Ranching and Forestry",2026,Roofing Sales Manager & Lead Consultant,linkedin,0.1145353093743324,0.1692304164171219,0,0,0.02,0.68,0,1,2026
76d463de15c2,farming_forestry,"Farming, Ranching and Forestry",2026,"Manager, People Solutions & Knowledge",linkedin,0.9688401222229004,0.1794164925813675,1,0,0.67,0.18,1,0,2026
e5c90c15bd0a,farming_forestry,"Farming, Ranching and Forestry",2026,Banquet Assistant Manager,linkedin,0.0407689101994037,0.0152631271630525,0,0,0.01,0.08,0,0,2026
a0893b808952,farming_forestry,"Farming, Ranching and Forestry",2026,Pallet Sorter,linkedin,0.1067115887999534,0.0005853381007909,0,0,0.02,0.87,0,1,2026
d9099f71cf65,farming_forestry,"Farming, Ranching and Forestry",2026,Receiver,linkedin,0.0388205423951149,0.0205268207937479,0,0,0.01,0.72,0,1,2026
91810d0963ae,farming_forestry,"Farming, Ranching and Forestry",2026,Account Executive,linkedin,0.5181179046630859,0.3132705688476562,1,0,0.05,0.18,0,0,2026
06049f81bcce,farming_forestry,"Farming, Ranching and Forestry",2026,Warehouse Order Picker Part Time 1st Shift,linkedin,0.1120620146393776,0.2484107762575149,0,0,0.01,0.76,0,1,2026
d032c9e18d8c,farming_forestry,"Farming, Ranching and Forestry",2026,Night Crew Stocker,linkedin,0.0372654423117637,0.0293660759925842,0,0,0.01,0.78,0,1,2026
a5fc7f783fdb,farming_forestry,"Farming, Ranching and Forestry",2026,Seasonal Team Member,linkedin,0.0261991918087005,0.0007559948717243,0,0,0.01,0.78,0,1,2026
e7b62c34f596,farming_forestry,"Farming, Ranching and Forestry",2026,Part Time Seasonal Client Associate - Oakbrook IL,linkedin,0.20333032310009,0.0914151296019554,0,0,0.01,0.72,0,1,2026
41f4ced3b34e,farming_forestry,"Farming, Ranching and Forestry",2026,Banquet Captain,linkedin,0.0948321223258972,0.0417407043278217,0,0,0.01,0.72,0,1,2026
46218ab6dc5e,farming_forestry,"Farming, Ranching and Forestry",2026,Marine Mammal Systems Assistant I 04126 LBYDF,linkedin,0.3484312891960144,0.0605241246521472,0,0,0.02,0.18,0,0,2026
3f60e52414a0,farming_forestry,"Farming, Ranching and Forestry",2026,Transmission Strategic Projects Advisor,linkedin,0.2976138591766357,0.1204423829913139,0,0,0.04,0.08,0,0,2026
050e9190f247,farming_forestry,"Farming, Ranching and Forestry",2026,Geologist/Environmental Project Manager,linkedin,0.0111745977774262,0.0034900058526545,0,0,0.02,0.12,0,0,2026
2667d16cc100,farming_forestry,"Farming, Ranching and Forestry",2026,Environmental Practice Leader,linkedin,0.0889191702008247,0.000419598974986,0,0,0.03,0.08,0,0,2026
1a4889afd841,farming_forestry,"Farming, Ranching and Forestry",2026,"Technical Director, Environmental Science",linkedin,0.2754321992397308,0.0274283774197101,0,0,0.05,0.18,0,0,2026
1a9e8194be05,farming_forestry,"Farming, Ranching and Forestry",2026,Staff Geologist,linkedin,0.0899320542812347,0.0025451206602156,0,0,0.05,0.18,0,0,2026
04e1764037ce,farming_forestry,"Farming, Ranching and Forestry",2026,Senior Manager Data Governance Programs (Global Payments Network),linkedin,0.0432820469141006,0.0111183784902095,0,0,0.14,0.27,0,0,2026
6a3f8ad2b610,farming_forestry,"Farming, Ranching and Forestry",2026,Underwriting Technician - Natural Resources & Construction,linkedin,0.0445423685014247,0.0069970698095858,0,0,0.02,0.7,0,1,2026
7d08121723e7,farming_forestry,"Farming, Ranching and Forestry",2026,Entry Level Environmental Engineer,linkedin,0.0491752177476882,0.0027895786333829,0,0,0.03,0.18,0,0,2026
0ea224006a18,farming_forestry,"Farming, Ranching and Forestry",2026,ISA Certified Consulting Utility Forester,linkedin,0.0030786858405917,0.0006075034034438,0,0,0.02,0.14,0,0,2026
fcc826cd4903,farming_forestry,"Farming, Ranching and Forestry",2026,"Principal, Environmental Consulting",linkedin,0.1041125804185867,0.0097000934183597,0,0,0.08,0.18,0,0,2026
32f53aca7471,farming_forestry,"Farming, Ranching and Forestry",2026,Engineer in Research Inter,linkedin,0.2013860046863556,0.0061522950418293,0,0,0.1,0.55,0,1,2026
f681642e96f9,farming_forestry,"Farming, Ranching and Forestry",2026,"Customer Projects Designer I/II/III (Lexington, Hybrid)",linkedin,0.0683062747120857,0.0012180533958598,0,0,0.03,0.15,0,0,2026
4e9853582ce3,farming_forestry,"Farming, Ranching and Forestry",2026,Renewable Energy Technician Wind- Multiple Levels [On-Site],linkedin,0.0338513255119323,0.0575866997241973,0,0,0.05,0.55,0,1,2026
0de78c4239db,farming_forestry,"Farming, Ranching and Forestry",2026,Senior Engineer - Water/Wastewater,linkedin,0.1763916909694671,0.0168647971004247,0,0,0.03,0.08,0,0,2026
460145b4106c,farming_forestry,"Farming, Ranching and Forestry",2026,"Consulting Associate, Environmental Engineer, Geologist, or Scientist",linkedin,0.0213464684784412,0.0004894859157502,0,0,0.03,0.18,0,0,2026
c02404ba0450,farming_forestry,"Farming, Ranching and Forestry",2026,Motion GEOINT Analyst,linkedin,0.9548290967941284,0.1335567235946655,1,0,0.08,0.72,0,1,2026
8572dcba75e7,farming_forestry,"Farming, Ranching and Forestry",2026,"Manager, EVS",linkedin,0.0578063018620014,0.1300174593925476,0,0,0.01,0.28,0,0,2026
04edd78465e6,farming_forestry,"Farming, Ranching and Forestry",2026,YC Cook I Summer 2026,linkedin,0.0745692104101181,0.0116831827908754,0,0,0.01,0.72,0,1,2026
6000a51f3ef0,farming_forestry,"Farming, Ranching and Forestry",2026,Meat Cutter,linkedin,0.0728858858346939,0.0021492841187864,0,0,0.01,0.78,0,1,2026
f08db9f0c539,farming_forestry,"Farming, Ranching and Forestry",2026,Food Safety & Brand Specialist,linkedin,0.3995101153850555,0.0533542670309543,0,0,0.01,0.82,0,1,2026
c78547593f14,farming_forestry,"Farming, Ranching and Forestry",2026,Meat Cutter,linkedin,0.1146101579070091,0.0093622803688049,0,0,0.01,0.18,0,0,2026
2d48337a47ce,farming_forestry,"Farming, Ranching and Forestry",2026,Production Technician III,linkedin,0.0728355795145034,0.0558534525334835,0,0,0.01,0.22,0,0,2026
d45ef02f0737,farming_forestry,"Farming, Ranching and Forestry",2026,Site Manager II (Salaried),linkedin,0.0498098358511924,0.0023815191816538,0,0,0.02,0.2,0,0,2026
e145ccb67416,farming_forestry,"Farming, Ranching and Forestry",2026,Food Safety & Quality Engineer,linkedin,0.1182325035333633,0.0035954101476818,0,0,0.08,0.22,0,0,2026
4aa7dcff0c6f,farming_forestry,"Farming, Ranching and Forestry",2026,FSQA Manager II - Demopolis,linkedin,0.0453517623245716,0.0262146592140197,0,0,0.03,0.14,0,0,2026
aa999a0be787,farming_forestry,"Farming, Ranching and Forestry",2026,Food Service Director,linkedin,0.054089106619358,0.0149015951901674,0,0,0.02,0.35,0,0,2026
