job_id,industry_key,industry_label,year,title_clean,source_platform,final_exposure_score,exposure_rationale,exposure_raw_ok,exposure_model,exposure_provider,final_automatable_score,automatable_rationale,automatable_raw_ok,automatable_model,automatable_provider,final_exposure,final_automatable
3905380273,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Production Operator I - Temporary,linkedin_2024,0.02,"Manual packaging and assembly role follows procedures; no AI/data tasks mentioned, but repetitive production work is fairly automatable.",1,gpt-5.4,openai,0.78,"No AI/ML work mentioned; repetitive assembly, packing, and procedure-following suggest high automation potential.",1,gpt-5.4-mini,openai,0,1
3901673277,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Senior Manager - Commercial Analytics,linkedin_2024,0.72,"Role centers on complex data analysis and analytics-driven strategy; managerial, interpretive, and strategic tasks limit full automation.",1,gpt-5.4,openai,0.22,"Analytics-heavy role using complex data; not primarily AI/ML, and strategy work is not highly routine.",1,gpt-5.4-mini,openai,1,0
3901696564,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Operations Engineer,linkedin_2024,0.03,"Chemical operations engineering focuses on safety, compliance, investigations, and process improvement; little explicit AI, low routine automability.",1,gpt-5.4,openai,0.08,"Operations engineering, safety compliance, and incident investigations; no AI/ML or data-science work described, and tasks are not highly routine.",1,gpt-5.4-mini,openai,0,0
3902940825,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,CSV Engineer,linkedin_2024,0.03,"Computer-system validation for manufacturing software; no AI/ML duties. Work is regulated, cross-functional, and judgment-heavy, limiting automation.",1,gpt-5.4,openai,0.18,"Validation/compliance work with computerized systems, but no AI/ML methods; tasks are documentation-heavy and partly routine, not fully machine-run.",1,gpt-5.4-mini,openai,0,0
3906229929,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Director - Content Excellence and Marketing Agency Optimization,linkedin_2024,0.12,"Marketing strategy and agency optimization role; digital transformation mentioned, but no explicit AI/data-science duties; core work is managerial, nonroutine.",1,gpt-5.4,openai,0.18,"Strategy and optimization role with digital transformation language, but no explicit AI/ML work; mostly managerial and cross-functional.",1,gpt-5.4-mini,openai,0,0
3898177352,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Data Scientist / Statistician Intern Summer 2024 (MS/PhD),linkedin_2024,0.98,"Explicit data scientist/statistician internship; core work uses AI/data-science methods, but analytical research tasks are not routine.",1,gpt-5.4,openai,0.28,"Data scientist/statistician role suggests analytics and modeling; posting doesn’t mention AI/ML specifically, and internship work likely includes non-routine analysis.",1,gpt-5.4-mini,openai,1,0
3905354102,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Temporary AR Specialist –Dispute and Collection,linkedin_2024,0.01,"AR collections/dispute resolution uses standard finance workflows; no AI/data-science duties mentioned, many tasks are repetitive but need human follow-up.",1,gpt-5.4,openai,0.78,"No AI/ML work mentioned; collections, dispute tracking, and payment follow-up are structured, repetitive, and software-assisted.",1,gpt-5.4-mini,openai,0,1
3903887378,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Associate Director, gMG, US Patient Marketing",linkedin_2024,0.08,"Patient marketing leadership role; digital/CRM strategy but no explicit AI/data-science work, and core tasks are strategic, cross-functional, nonroutine.",1,gpt-5.4,openai,0.18,"Marketing strategy and cross-functional coordination; little evidence of AI/ML work, and tasks are partly creative and stakeholder-driven.",1,gpt-5.4-mini,openai,0,0
3894876574,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"(Senior) Bioinformatics Data Engineer, Translational and Quantitative Sciences Data Engineering",linkedin_2024,0.72,Builds bioinformatics data pipelines supporting data science; engineering and domain judgment make core tasks only partly automatable.,1,gpt-5.4,openai,0.28,"Bioinformatics pipelines and data science support imply strong AI/data-method exposure; work appears technical, specialized, and not highly routine.",1,gpt-5.4-mini,openai,1,0
3901375696,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Accounting Consultant,linkedin_2024,0.03,"Accounting/reporting role uses standard finance software, not AI; many repetitive bookkeeping and invoice tasks are software-automatable.",1,gpt-5.4,openai,0.62,"Accounting and project finance work; no AI/ML mentioned. Many tasks are structured, report-based, and software-driven.",1,gpt-5.4-mini,openai,0,1
3884850944,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Production Technician,linkedin_2024,0.03,"Chemical plant operations use control systems, not AI; many procedural monitoring tasks are repetitive but still require onsite human judgment.",1,gpt-5.4,openai,0.72,"No AI/ML work mentioned; routine equipment operation, DCS control, paperwork, and standardized production tasks dominate.",1,gpt-5.4-mini,openai,0,1
3903833040,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,2024 Summer Internship - Quality (Document Control),linkedin_2024,0.02,Document control and organizing written materials are clerical; no AI/data-science duties mentioned.,1,gpt-5.4,openai,0.78,"Document control internship; no AI/ML work mentioned. Tasks are mostly organizing, writing, and record-keeping, which are highly routine.",1,gpt-5.4-mini,openai,0,1
3906235358,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Associate Scientist, Boston Discovery Chemistry",linkedin_2024,0.06,"Discovery chemistry research role; posting mentions lab science collaboration, not AI/data science, and core work is non-routine.",1,gpt-5.4,openai,0.18,"Discovery chemistry role; no AI/ML or data-science duties mentioned. Work appears experimental and specialized, not highly routine.",1,gpt-5.4-mini,openai,0,0
3901375851,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Medical Director, US",linkedin_2024,0.03,"Strategic medical leadership, expert judgment, and stakeholder engagement dominate; no explicit AI/data-science duties, low routine task share.",1,gpt-5.4,openai,0.08,"Clinical strategy and stakeholder engagement role; no AI/ML work described, and core tasks are largely expert judgment and relationship-based.",1,gpt-5.4-mini,openai,0,0
3884439694,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Staff Quality Assurance Engineer,linkedin_2024,0.03,"GMP quality engineering, transfers, validation, and compliance guidance are specialized human-led tasks; no AI/data-science duties mentioned.",1,gpt-5.4,openai,0.18,"Quality assurance and GMP transfer work; no AI/ML mention, and tasks are partly procedural but involve judgment and compliance.",1,gpt-5.4-mini,openai,0,0
3905335103,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Branch Coordinator - Floorcovering Installations,linkedin_2024,0.01,"Coordination, inspections, scheduling, and contractor/customer communication dominate; no AI/data-science duties mentioned, and physical/judgment tasks limit automation.",1,gpt-5.4,openai,0.18,"No AI/ML work mentioned; mostly scheduling, recordkeeping, inspections, and coordination with some human judgment.",1,gpt-5.4-mini,openai,0,0
3904388376,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Specialty Sales Professional,linkedin_2024,0.03,"Pharma field sales role centered on relationship-building, persuasion, travel, and compliance reporting; little direct AI use, low routine automability.",1,gpt-5.4,openai,0.18,Sales role with reporting systems; no AI/ML work. Core outreach and relationship-building are only partly automatable.,1,gpt-5.4-mini,openai,0,0
3903812791,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Senior Software Engineer, Backend",linkedin_2024,0.18,"Backend software engineering on a tech platform; no explicit AI/ML duties, and core work is complex, non-routine engineering.",1,gpt-5.4,openai,0.22,"Backend software engineering; mentions tech-driven platform but no explicit AI/ML work. Coding is partly automatable, but senior role likely requires judgment.",1,gpt-5.4-mini,openai,0,0
3901354855,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Temporary Chemical Operator,linkedin_2024,0.06,"Uses factory/process software but no AI/ML work; many repetitive production, packaging, labeling, and documentation tasks.",1,gpt-5.4,openai,0.42,"Uses factory automation software, but no AI/ML work; many tasks are structured, though physical handling and safety limit full automation.",1,gpt-5.4-mini,openai,0,0
3900937928,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Forklift Driver - 2nd Shift,linkedin_2024,0.01,Forklift driving and warehouse handling show no AI use; tasks are repetitive but still require physical navigation and safety judgment.,1,gpt-5.4,openai,0.78,"Forklift driving role; no AI/ML duties mentioned, and core material-handling tasks are highly routine.",1,gpt-5.4-mini,openai,0,1
3901373815,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Biochemist,linkedin_2024,0.02,"Wet-lab QC assay validation in regulated biotech; little AI/data-science content, but some standardized testing tasks are partially automatable.",1,gpt-5.4,openai,0.18,"QC biochemistry assay validation role; uses standard lab methods, not AI-focused, and only partly automatable due to hands-on validation work.",1,gpt-5.4-mini,openai,0,0
3906095958,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Laboratory Operations Specialist,linkedin_2024,0.03,"Lab operations and equipment maintenance role; no AI/ML duties. Some routine inventory/documentation, but troubleshooting and physical maintenance limit automation.",1,gpt-5.4,openai,0.22,"No AI/ML work mentioned; mostly hands-on lab maintenance, documentation, scheduling, and inventory with some routine software use.",1,gpt-5.4-mini,openai,0,0
3888977940,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Finance Leader - Corporate Development,linkedin_2024,0.06,"Corporate finance strategy, valuation, M&A analysis, and executive advising; little explicit AI, low routine repetitiveness.",1,gpt-5.4,openai,0.42,Finance/M&A valuation and strategy role; no AI/ML work mentioned. Modeling is analytical but partly routine and software-assisted.,1,gpt-5.4-mini,openai,0,0
3905333191,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Regional Finance Associate-Bilingual,linkedin_2024,0.02,"Collections, reporting, and customer dispute resolution; no AI/data-science duties, but many tasks are structured and partly automatable.",1,gpt-5.4,openai,0.78,"No AI/ML work mentioned; core duties are repetitive collections, reporting, and customer dispute resolution.",1,gpt-5.4-mini,openai,0,1
3894275656,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Project Manager,linkedin_2024,0.18,"Project management role using PM tools; AI only a nice-to-have interest, while coordination and stakeholder management resist automation.",1,gpt-5.4,openai,0.18,"Mentions Power BI and interest in AI, but core work is project coordination, planning, and stakeholder management.",1,gpt-5.4-mini,openai,0,0
3905340192,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Seed Agronomist (Soybean) - Ohio - Field,linkedin_2024,0.18,"Uses statistical analysis and data management, but role is field-based, strategic, and cross-functional rather than AI-centric or routine.",1,gpt-5.4,openai,0.12,"Uses statistical analysis and database work, but no AI/ML; field judgment and cross-functional decisions make it hard to automate.",1,gpt-5.4-mini,openai,0,0
3905217144,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Sr. Medical Director/Medical Director, Neurology",linkedin_2024,0.08,"Clinical leadership in neurology drug development; posting mentions biotech platform, not AI duties, and work is highly judgment-based.",1,gpt-5.4,openai,0.08,"Clinical neurology leadership role; no AI/ML work described, and tasks appear judgment-heavy rather than routine.",1,gpt-5.4-mini,openai,0,0
3902828503,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Sr Marketing Manager-AMS/Sepsis,linkedin_2024,0.03,"Strategic downstream marketing for molecular products; no AI/data-science duties, and work is cross-functional, creative, and non-routine.",1,gpt-5.4,openai,0.18,"Marketing strategy and cross-functional coordination dominate; little evidence of AI/ML work, though some routine market analysis is automatable.",1,gpt-5.4-mini,openai,0,0
3885839337,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Field Reimbursement Manager, US Market Access, Neurology- Gulf Coast",linkedin_2024,0.02,"Reimbursement education and account strategy role; no AI/data-science duties, but work is relationship-heavy and only partly routine.",1,gpt-5.4,openai,0.18,"Reimbursement education and case guidance are human-facing; little evidence of AI/ML work, though some routine policy navigation is automatable.",1,gpt-5.4-mini,openai,0,0
3905238341,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Bench Scientist,linkedin_2024,0.03,"Hands-on catalyst R&D, experimentation, equipment/process development; little AI/data-science content and low routine automability.",1,gpt-5.4,openai,0.18,"Bench chemistry and process R&D; no AI/ML mentioned. Some lab documentation and routine prep are automatable, but core experimentation is not.",1,gpt-5.4-mini,openai,0,0
3903839970,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Mechanical Maintenance Technician Trainee / Tech I,linkedin_2024,0.03,"Mechanical maintenance uses CMMS documentation, not AI; troubleshooting and physical repair are hands-on, varied, and only partly automatable.",1,gpt-5.4,openai,0.12,No AI/ML work described; hands-on maintenance is partly routine but troubleshooting and safety tasks limit automation.,1,gpt-5.4-mini,openai,0,0
3901375852,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Business Account Executive, TTR: Hartford, CT",linkedin_2024,0.03,"Pharma field-sales role focused on physician outreach, education, strategy, and relationship management; little direct AI use, low routine automability.",1,gpt-5.4,openai,0.12,Sales/education role with no AI or data-science duties; some repetitive outreach and reporting could be partially automated.,1,gpt-5.4-mini,openai,0,0
3885828677,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Procurement Analyst,linkedin_2024,0.06,"Procurement analysis and ERP/master-data work; no explicit AI/data-science duties, but many tasks are structured and partly automatable.",1,gpt-5.4,openai,0.62,"Procurement and reporting role; no AI/ML mentioned. Many tasks are data, master-data, and process-driven, hence partly automatable.",1,gpt-5.4-mini,openai,0,1
3884439697,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Master Maint Mech,linkedin_2024,0.03,Industrial maintenance and documentation role; no AI/ML duties. Physical troubleshooting and repair limit automation despite routine paperwork.,1,gpt-5.4,openai,0.18,"Maintenance mechanic role; mentions CMMS metrics, but no AI/ML work. Mostly hands-on repair and compliance tasks, only partly routine.",1,gpt-5.4-mini,openai,0,0
3899536215,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Pilot Plant R&D Technician,linkedin_2024,0.01,"Hands-on pilot plant synthesis, equipment operation, and lab maintenance; no AI/data-science duties mentioned.",1,gpt-5.4,openai,0.18,"No AI/ML work mentioned; hands-on pilot plant, sample prep, equipment maintenance, and housekeeping dominate.",1,gpt-5.4-mini,openai,0,0
3884434877,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Senior Associate Research Scientist II,linkedin_2024,0.08,"Biopharma stability research role analyzes data and writes reports, but core work is scientific judgment, investigations, and cross-functional support.",1,gpt-5.4,openai,0.18,"Stability research and regulatory documentation; data review is present, but no AI/ML work and much judgment-based scientific analysis.",1,gpt-5.4-mini,openai,0,0
3901377047,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,National Account Manager - Silage,linkedin_2024,0.03,"Sales/account management role in agriculture; relationship-building and strategy dominate, with no explicit AI or data-science work.",1,gpt-5.4,openai,0.12,"Sales/account management role with market analysis; no AI/ML work mentioned, and relationship-driven tasks limit automation.",1,gpt-5.4-mini,openai,0,0
3902349820,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Population Health Operations Leader,linkedin_2024,0.08,"Operations/project coordination for population health research; no direct AI/data-science work, and tasks require stakeholder management.",1,gpt-5.4,openai,0.18,"No AI/ML work mentioned; mostly project coordination, documentation, stakeholder management, and research operations.",1,gpt-5.4-mini,openai,0,0
3901354985,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Medical Monitor (MUST HAVES: patient safety, pharmacovigilance, and post-marketing medical sensitivity assessments & medicine and pharmaceutical product, preferably across multiple therapeutic areas)",linkedin_2024,0.03,"Medical/pharmacovigilance oversight and risk-benefit judgment; little direct AI use, core tasks require expert clinical interpretation.",1,gpt-5.4,openai,0.12,"Clinical oversight and pharmacovigilance work, not AI/ML; some judgment-heavy review limits automation.",1,gpt-5.4-mini,openai,0,0
3904577098,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Medical Reviewer/Safety Reviewer,linkedin_2024,0.03,"Clinical safety review and regulatory judgment dominate; little explicit AI use, but some documentation and QA tasks are partly automatable.",1,gpt-5.4,openai,0.18,"Clinical safety review and regulatory medical judgment; little evidence of AI/ML work, though some data-review tasks are partially automatable.",1,gpt-5.4-mini,openai,0,0
3903812340,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Business Support Assistant,linkedin_2024,0.08,"Customer support, reporting, workflow, and process analysis; no explicit AI/ML use, but many tasks are partly routine.",1,gpt-5.4,openai,0.42,"No AI/ML work mentioned; mostly support, reporting, ticketing, and standardized process tasks with some judgment.",1,gpt-5.4-mini,openai,0,0
3894290809,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Quality Assurance Specialist,linkedin_2024,0.03,"QA document control/compliance role; no AI or analytics duties. Core tasks are structured, repetitive review, routing, scanning, archiving.",1,gpt-5.4,openai,0.72,"Document control and compliance work; no AI/ML duties mentioned, and tasks are largely routine review, routing, scanning, and archiving.",1,gpt-5.4-mini,openai,0,1
3898173167,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"MSL Director, East",linkedin_2024,0.03,"Medical affairs leadership, stakeholder engagement, strategy, and team management; no AI/data-science duties, low routine task content.",1,gpt-5.4,openai,0.12,"Medical affairs leadership and stakeholder engagement; little evidence of AI/ML work, and core tasks are relationship-heavy, not routine.",1,gpt-5.4-mini,openai,0,0
3905337321,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Global Specialist III, LMS",linkedin_2024,0.03,"LMS administration and user support; no AI/ML work mentioned. Many tracking, assignment, and troubleshooting tasks are structured.",1,gpt-5.4,openai,0.72,"LMS support role with troubleshooting and assignments; no AI/ML work mentioned, but many tasks are process-driven and routine.",1,gpt-5.4-mini,openai,0,1
3901353006,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Process Engineer,linkedin_2024,0.06,"Process engineering, project leadership, experiments, validation, and stakeholder coordination; little explicit AI/data-science work, low routine repetitiveness.",1,gpt-5.4,openai,0.18,"No AI/ML/data-science duties listed; work is technical, documentation-heavy, and project-based, with some routine process tasks.",1,gpt-5.4-mini,openai,0,0
3894926269,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Operator,linkedin_2024,0.01,"Manual microscope-based assembly, repair, inspection, and testing; no AI/data-science duties mentioned, but tasks are repetitive and procedural.",1,gpt-5.4,openai,0.72,"Microscope-based assembly/inspection work; no AI/ML mentioned. Tasks appear repetitive and standardized, though manual dexterity limits full automation.",1,gpt-5.4-mini,openai,0,1
3901492677,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Staff Software Engineer IV,linkedin_2024,0.18,"Software engineering for instrument control and data analysis; no explicit AI/ML. Complex, collaborative development is not highly automatable.",1,gpt-5.4,openai,0.12,"Software engineering for instrument control and data analysis; no explicit AI/ML, and work appears complex, collaborative, and hardware-integrated.",1,gpt-5.4-mini,openai,0,0
3887719486,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,1st Shift - Warehouse Operator,linkedin_2024,0.01,"Warehouse receiving, storing, preparing, shipping are routine physical tasks; posting shows no AI, ML, or data-science work.",1,gpt-5.4,openai,0.78,"Pure warehouse operations; no AI/ML mention. Tasks are largely routine receiving, storing, preparing, and shipping orders.",1,gpt-5.4-mini,openai,0,1
3905331854,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"US_Principal Specialist, Tech Support",linkedin_2024,0.03,"Manufacturing tech support, troubleshooting, change control, and quality review; little AI/data-science content, substantial nonroutine coordination.",1,gpt-5.4,openai,0.18,"Technical support and process monitoring; no AI/ML work mentioned, and tasks are partly procedural but involve judgment and coordination.",1,gpt-5.4-mini,openai,0,0
3894626348,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Staked Forming Operator- B Shift/Operador de formación estacado - Cambio B,linkedin_2024,0.01,Machine operation and compliance role; no AI/data-science duties mentioned. Tasks are repetitive but still require human monitoring and maintenance.,1,gpt-5.4,openai,0.78,"No AI/ML work mentioned; mostly routine machine monitoring, operation, maintenance, and inspection tasks.",1,gpt-5.4-mini,openai,0,1
3901185008,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Senior Therapeutic Area Specialist, Neuro Psych (NORFOLK, VA)",linkedin_2024,0.03,"Field pharmaceutical specialist role in psychiatry sales/education; little explicit AI use, and core relationship-driven tasks are not highly routine.",1,gpt-5.4,openai,0.12,"Sales/field specialist role; no AI/ML work mentioned. Core tasks appear relationship-based, though some outreach may be routine.",1,gpt-5.4-mini,openai,0,0
3900937141,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Project Manager,linkedin_2024,0.03,"Project management in pharma innovation; no AI/data-science duties mentioned, and work is coordination-heavy, nonroutine, and judgment-based.",1,gpt-5.4,openai,0.18,"Project management and coordination role; mentions innovation but no AI/ML or data-science work. Many tasks are structured, though not fully routine.",1,gpt-5.4-mini,openai,0,0
3887484013,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Biologist,linkedin_2024,0.06,"Wet-lab bioanalysis using LIMS and some automation; core work requires experimental judgment, sample handling, and assay interpretation.",1,gpt-5.4,openai,0.22,"Bioanalytical lab role with assays and LIMS; little evidence of AI/ML, but some repetitive sample handling is automatable.",1,gpt-5.4-mini,openai,0,0
3894891497,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Quality Assurance Specialist,linkedin_2024,0.03,"Pharma QA oversight, approvals, audits, and judgment-heavy compliance work; little indication of AI/data-science use.",1,gpt-5.4,openai,0.18,"No AI/ML work mentioned; tasks are compliance-heavy but include judgment, escalation, and real-time oversight.",1,gpt-5.4-mini,openai,0,0
3904729255,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Registered Nurse (RN) Med Surg,linkedin_2024,0.01,"Direct bedside nursing and clinical judgment dominate; no AI/data-science duties mentioned, and core tasks are nonroutine human care.",1,gpt-5.4,openai,0.08,"No AI/ML work mentioned; nursing tasks involve judgment, patient care, and collaboration, limiting full automation.",1,gpt-5.4-mini,openai,0,0
3905330489,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Regulatory Affairs Specialist,linkedin_2024,0.03,"Regulatory compliance, reviews, inquiries, and policy support use computers but not AI; judgment-heavy, partly routine admin tasks.",1,gpt-5.4,openai,0.42,"Regulatory compliance role with no AI/ML mention; some document review is routine, but stakeholder judgment and regulations limit automation.",1,gpt-5.4-mini,openai,0,0
3899522528,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Account Manager, Immunology- Chicago West, IL",linkedin_2024,0.03,"Field sales/account management in immunology; requires relationship-building, strategy, and clinical selling, not AI or routine tasks.",1,gpt-5.4,openai,0.18,"Sales/account management role with market, contracting, and relationship work; little evidence of AI/ML use and only moderately routine tasks.",1,gpt-5.4-mini,openai,0,0
3905883936,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Manufacturing Associate,linkedin_2024,0.03,"Biomanufacturing cleanroom role uses SOP-driven manual lab tasks; little direct AI/data-science work, but some repetitive procedures.",1,gpt-5.4,openai,0.18,"No AI/ML mentioned; hands-on regulated manufacturing with SOPs, equipment operation, and lab techniques, limiting full automation.",1,gpt-5.4-mini,openai,0,0
3904927791,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Sample Coordinator,linkedin_2024,0.08,"QC sample handling, LIMS custody, and documentation use software but not AI; many physical, GMP-bound tasks limit automation.",1,gpt-5.4,openai,0.35,"No AI/ML work mentioned; sample handling, documentation, and procedure-driven QC tasks are partly routine but still lab-dependent.",1,gpt-5.4-mini,openai,0,0
3903835760,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Clinical Research Intern,linkedin_2024,0.03,"Clinical/clerical trial support and patient recruitment; no AI duties mentioned, but some administrative tasks are routine.",1,gpt-5.4,openai,0.78,"Clinical research support and clerical tasks; no AI/ML work mentioned, and many duties appear routine and process-driven.",1,gpt-5.4-mini,openai,0,1
3903472500,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Chemistry Fall Co-op,linkedin_2024,0.03,"Hands-on chemistry plant support with chemists and engineers; little indication of AI use, and core work is not routine.",1,gpt-5.4,openai,0.18,"Hands-on chemistry plant co-op; no AI, ML, or data-science duties mentioned. Some routine support tasks may be partially automatable.",1,gpt-5.4-mini,openai,0,0
3886456836,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Director, Medical Writing",linkedin_2024,0.03,"Medical/regulatory writing leadership role; no AI/data-science duties. Core work requires expert judgment, coordination, and compliance oversight.",1,gpt-5.4,openai,0.18,"Medical writing and regulatory document oversight; no AI/ML work mentioned, but some drafting tasks are partially automatable.",1,gpt-5.4-mini,openai,0,0
3902324092,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Scientist II, Bioprocessing",linkedin_2024,0.08,"Wet-lab bioprocessing and experimental design dominate; advanced analytics mentioned, but little direct AI/ML work or routine automatable tasks.",1,gpt-5.4,openai,0.18,"Cell therapy lab scientist role; mentions advanced analytics, but no explicit AI/ML. Experimental, hands-on work limits automation.",1,gpt-5.4-mini,openai,0,0
3894626747,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Mgr Engineering Services,linkedin_2024,0.03,"Facilities engineering management; no AI/data-science duties. Work is supervisory, technical, and variable, not mostly routine.",1,gpt-5.4,openai,0.08,"Facilities management and trades supervision; no AI/ML work described, and core duties are largely hands-on coordination.",1,gpt-5.4-mini,openai,0,0
3901161532,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Maintenance Technician II,linkedin_2024,0.02,"Hands-on equipment maintenance and troubleshooting in manufacturing; little AI/data work, and physical nonroutine tasks limit automation.",1,gpt-5.4,openai,0.18,"No AI/ML work described; mostly hands-on maintenance, though some CMMS-based routine tasks are partially automatable.",1,gpt-5.4-mini,openai,0,0
3903464773,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Process Development Scientist (Formulation & Drug Product Development),linkedin_2024,0.03,"Lab-based formulation development and experimental analysis; no AI/data-science duties, and core scientific judgment is not routine.",1,gpt-5.4,openai,0.12,"Biologics formulation scientist role; uses analytical techniques, not AI/ML. Work is experimental and technical, not highly routine.",1,gpt-5.4-mini,openai,0,0
3905848633,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Operations Supervisor - Returns 1st Shift,linkedin_2024,0.03,"Operations supervision and people leadership; no AI/data-science duties mentioned, and managerial oversight is only partly automatable.",1,gpt-5.4,openai,0.35,Operations supervision and returns handling show little AI work; some routine workflow tasks could be partially automated.,1,gpt-5.4-mini,openai,0,0
3905296630,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Service Delivery Manager - Cloud Services,linkedin_2024,0.18,"Cloud service management role mentions cloud automation, but core work is managerial, vendor coordination, process design, and oversight.",1,gpt-5.4,openai,0.22,"Cloud operations and vendor management dominate; some automation and cloud tooling, but little direct AI/ML work.",1,gpt-5.4-mini,openai,0,0
3891092986,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Supplier QA Supervisor,linkedin_2024,0.03,"Supplier quality oversight, audits, investigations, and approvals are compliance-heavy, human-judgment tasks; little explicit AI or data-science work.",1,gpt-5.4,openai,0.18,"Supplier quality oversight, audits, metrics, and compliance work; no AI/ML methods mentioned, but some documentation tasks are partially automatable.",1,gpt-5.4-mini,openai,0,0
3904396200,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"MSAT Engineer, Packaging",linkedin_2024,0.03,"Packaging GMP engineering, validation, SOPs, equipment qualification; little AI/data-science content, substantial nonroutine technical and cross-functional work.",1,gpt-5.4,openai,0.12,"No AI/ML/data-science work mentioned; role is technical, regulatory, documentation, and process-validation heavy, with some routine paperwork.",1,gpt-5.4-mini,openai,0,0
3885103423,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,CNC Machinist,linkedin_2024,0.03,"Operates CNC machinery and edits programs, but no AI/data-science work; many machining tasks are structured yet require manual setup/judgment.",1,gpt-5.4,openai,0.35,"No AI/ML work mentioned; machining is partly routine but still requires setup, adjustments, and judgment.",1,gpt-5.4-mini,openai,0,0
